Voltage_V,Current_A,Motor Speed (RPM),temperature_C,vibration_g,Ambient Temp (°C),Humidity (%),Fault Label
0.110734899,0.272646389,0.62862403,0.632020698,0.117770756,0.257584599,0.537714881,3
0.790924293,0.36442092,0.170004672,0.075667731,0.965575847,0.739755267,0.805675756,1
0.855341195,0.199225204,0.634845989,0.111906535,0.312936449,0.641099811,0.911724177,0
0.555919483,0.049872505,0.460080015,0.134060742,0.102539098,0.83695671,0.510507653,2
0.727733882,0.338640899,0.651239217,0.916516596,0.127245161,0.522785519,0.310436563,3
0.132536658,0.38703584,0.473625566,0.978711139,0.175625367,0.803719333,0.945502524,3
0.887560741,0.558218197,0.948870935,0.031210647,0.297405948,0.769338279,0.877107619,0
0.756718605,0.409534314,0.608845256,0.261572541,0.324458521,0.967413583,0.846272917,0
0.831782205,0.753535527,0.273201014,0.334952032,0.619333337,0.911255477,0.538954745,1
0.982659935,0.73051511,0.420381883,0.372667674,0.129515073,0.81561422,0.68258349,0
0.087709489,0.537576639,0.618255363,0.611082234,0.061265979,0.637727501,0.545201914,3
0.890114928,0.244038374,0.402028441,0.531673904,0.815424853,0.645056948,0.987758904,1
0.538013073,0.233689458,0.498711509,0.365932108,0.222060904,0.048311981,0.887711895,2
0.579686661,0.208143494,0.419126367,0.439837222,0.047716911,0.467073127,0.439504891,2
0.110560271,0.46370028,0.41874277,0.880776857,0.001374273,0.995154979,0.334204194,3
0.569174715,0.321083365,0.58251743,0.527461648,0.098654104,0.653407049,0.700018429,2
0.837679393,0.185642032,0.230286163,0.545139496,0.137613096,0.382383464,0.647246342,0
0.989264188,0.568702095,0.221049719,0.044852535,0.353958657,0.387293863,0.323638989,0
0.826335021,0.500320685,0.021512608,0.582431375,0.925713747,0.106776062,0.120739403,1
0.567791538,0.183177587,0.414447042,0.524892438,0.012194991,0.742705038,0.378240312,2
0.874800166,0.581030724,0.329567642,0.197568381,0.901910385,0.039760822,0.269366315,1
0.584078618,0.18190825,0.328854062,0.122686941,0.213113062,0.081299563,0.660299366,2
0.602717735,0.144639417,0.305189818,0.160240854,0.119067994,0.870039107,0.117591347,2
0.946140107,0.210998002,0.186944394,0.017449507,0.062795841,0.688361333,0.484103912,0
0.606370779,0.219189386,0.588841849,0.387717073,0.360216511,0.333291775,0.952188132,2
0.809926736,0.842803941,0.341362468,0.190880026,0.142589582,0.79882273,0.971285792,0
0.6572918,0.504058009,0.463652965,0.656840563,0.05839771,0.321211427,0.213673812,3
0.827938715,0.862784478,0.263910921,0.407625992,0.35210076,0.121930186,0.589001737,0
0.759963383,0.31414348,0.834468588,0.039346328,0.023055728,0.029916999,0.149358477,0
0.588640984,0.208092295,0.238100989,0.432401171,0.031470604,0.087191314,0.639957378,2
0.336838359,0.518939352,0.55468298,0.89967354,0.148521106,0.8750126,0.033163868,3
0.585568121,0.025578152,0.44235333,0.41258816,0.236653639,0.070619244,0.631305447,2
0.54030828,0.237752547,0.342847266,0.244427629,0.155241831,0.945388239,0.401641402,2
0.978695152,0.456887703,0.253966304,0.078737734,0.273405908,0.386961484,0.615528862,0
0.938818724,0.355716704,0.355649845,0.525763156,0.036859395,0.739107593,0.158072699,0
0.692324548,0.157788544,0.097743696,0.410635638,0.007292467,0.989850067,0.003760172,2
0.647673303,0.075707512,0.640775841,0.166658118,0.003975919,0.828031794,0.6161914,2
0.826950758,0.602617191,0.529404477,0.397512655,0.198006375,0.815033192,0.009348855,0
0.955678689,0.398150547,0.54531859,0.216668148,0.067335872,0.047688562,0.308246382,0
0.802032388,0.897268293,0.14733526,0.079149922,0.306543196,0.001947087,0.234201149,0
0.931525076,0.963067132,0.654375493,0.381116765,0.066286036,0.821036286,0.80246318,0
0.948546459,0.451535234,0.670121408,0.478274127,0.058941498,0.059680491,0.913350364,0
0.885617513,0.714139993,0.223485349,0.259005798,0.815698558,0.009565596,0.96828618,1
0.983669186,0.839555055,0.676561567,0.084886717,0.058362622,0.177353737,0.565054967,0
0.657971865,0.288893631,0.584558284,0.005049422,0.223294708,0.307511047,0.777150779,2
0.983199368,0.558471569,0.96560941,0.022950541,0.112576324,0.291556347,0.03703952,0
0.990012432,0.922604733,0.826972107,0.254287578,0.233681352,0.335322774,0.25384742,0
0.675870459,0.32914028,0.377020991,0.160527771,0.104850307,0.108326672,0.539658818,2
0.770801097,0.72701589,0.803107274,0.310727621,0.350020447,0.904168829,0.458471325,0
0.642016909,0.287086574,0.346941008,0.083853605,0.246971546,0.921323219,0.251140305,2
0.790860921,0.932607172,0.658417026,0.12414116,0.182635791,0.797193988,0.548771332,0
0.884026108,0.156551497,0.090998809,0.393411762,0.177613573,0.420779217,0.772112717,0
0.763971201,0.41553846,0.075383248,0.603855788,0.978523167,0.682593982,0.728515562,1
0.558821884,0.196246201,0.076344444,0.236615921,0.150987378,0.874666964,0.21214419,2
0.667607162,0.536455213,0.594278354,0.74385544,0.007768635,0.590631815,0.194169015,3
0.881291245,0.650883965,0.727654046,0.465041273,0.297246587,0.31969322,0.523988992,0
0.51856357,0.10709378,0.277532275,0.291634994,0.285051553,0.857439506,0.612433307,2
0.862836244,0.220723995,0.729746019,0.058003257,0.211887137,0.447069701,0.212847618,0
0.34248271,0.150113195,0.244941197,0.687344003,0.183419103,0.445787422,0.80647959,3
0.769993034,0.680655711,0.257442676,0.113016693,0.215982562,0.686296088,0.02817236,0
0.979180561,0.945714022,0.176885394,0.481453284,0.179651129,0.343667168,0.294078753,0
0.874286889,0.326624374,0.079695379,0.15078299,0.499251872,0.98593174,0.705480391,1
0.796881096,0.312792923,0.972098878,0.336585012,0.278820134,0.932763825,0.318391506,0
0.854581992,0.981634729,0.920638312,0.087009776,0.263172796,0.838576946,0.655023749,0
0.196995505,0.16823218,0.093163136,0.867975451,0.227177887,0.493674899,0.014699387,3
0.999923968,0.832758844,0.693978977,0.128282737,0.094818831,0.258133727,0.815588708,0
0.763388324,0.722915815,0.471404262,0.397956182,0.221763251,0.90061638,0.52756182,0
0.022886034,0.451902997,0.609440985,0.844948156,0.183310848,0.045369513,0.823446477,3
0.836444649,0.807215187,0.259453146,0.532576189,0.172048143,0.895342259,0.602833474,0
0.934748673,0.748413964,0.778100682,0.553072409,0.261787293,0.670426373,0.522193831,0
0.876460717,0.662471195,0.376325454,0.009107924,0.17032817,0.587607132,0.824743821,0
0.987924649,0.864678441,0.285862612,0.090055909,0.193213495,0.838515512,0.107802948,0
0.61115265,0.059713539,0.495502781,0.436682828,0.189252632,0.77090613,0.66995316,2
0.348945795,0.218946828,0.466084558,0.850020359,0.175185518,0.176311335,0.149696566,3
0.790601017,0.272704776,0.46954207,0.48252033,0.259097976,0.308992287,0.149197166,0
0.84251715,0.920332421,0.363503569,0.545546036,0.283314401,0.410394563,0.959851758,0
0.977789246,0.559418347,0.489399286,0.437669365,0.23477778,0.744808684,0.076346911,0
0.631338972,0.308521325,0.524172046,0.687084438,0.253608402,0.252743295,0.413352581,3
0.554634597,0.275880732,0.120710211,0.109500937,0.087078831,0.505191186,0.816786377,2
0.765233092,0.304921984,0.277245256,0.253277052,0.862383191,0.305086909,0.106147662,1
0.351977647,0.507776431,0.07820804,0.543152942,0.078479982,0.713587227,0.091247221,3
0.821246319,0.339069557,0.221768238,0.406163144,0.723146006,0.360799538,0.317727186,1
0.554751285,0.137710803,0.194523997,0.096182644,0.367072485,0.889322928,0.366034469,2
0.988897689,0.257555978,0.272969575,0.41454642,0.163235635,0.652003833,0.178884706,0
0.926725644,0.522593131,0.263375574,0.185195874,0.984451824,0.753791006,0.735168692,1
0.912240179,0.503139179,0.272582535,0.28105422,0.725585509,0.970331362,0.754049429,1
0.899762243,0.448272543,0.317369394,0.196181051,0.68225323,0.619243831,0.15542647,1
0.317857783,0.54825301,0.111079807,0.4529282,0.153588858,0.638676054,0.328219973,3
0.891289606,0.980373717,0.392009814,0.503102211,0.133723116,0.309769473,0.725720845,0
0.949022039,0.124384745,0.083003555,0.215512458,0.167661867,0.417259644,0.514227647,0
0.964440143,0.266499572,0.602540428,0.431534736,0.16000281,0.656488706,0.029633842,0
0.757219487,0.195587956,0.169811438,0.373341678,0.268868705,0.176421219,0.589508664,0
0.121530662,0.471046721,0.777137215,0.836384089,0.079259631,0.449055388,0.491246866,3
0.23105875,0.339366122,0.236391781,0.918241866,0.023365307,0.232033803,0.943737058,3
0.96540464,0.702321803,0.71446209,0.290156527,0.033841527,0.612931245,0.919373565,0
0.756264167,0.935432038,0.956700983,0.092736467,0.101416837,0.705824851,0.069615356,0
0.845952312,0.710758439,0.88547093,0.366301582,0.113354952,0.096295601,0.082104592,0
0.965600988,0.355106357,0.860536995,0.289763672,0.107594676,0.117197189,0.586396687,0
0.788283262,0.346886667,0.800961079,0.456391667,0.019245593,0.865730071,0.178246667,0
0.78260514,0.704641142,0.26494058,0.205742254,0.083107784,0.414235375,0.322990815,0
0.310940234,0.547282076,0.660555534,0.89238189,0.0874168,0.010956495,0.094258315,3
0.851258317,0.437603957,0.969665057,0.529868105,0.085603534,0.523408704,0.059979802,0
0.51102102,0.203463032,0.397336238,0.149586182,0.102129233,0.325079202,0.785108068,2
0.882940387,0.27529078,0.138198933,0.418020007,0.925759091,0.612099823,0.013952612,1
0.901284599,0.811994142,0.466175984,0.482361905,0.355788395,0.943694441,0.605786255,0
0.960409063,0.733010519,0.282264824,0.52301595,0.189776294,0.266963025,0.524854876,0
0.598736757,0.315951931,0.508969508,0.56272053,0.427229422,0.8811267,0.937917639,2
0.548429404,0.067458499,0.085859359,0.423776826,0.435922036,0.617850647,0.708365689,2
0.779481415,0.310610239,0.802762584,0.507982559,0.205783318,0.03092295,0.119328762,0
0.551757658,0.225894943,0.405918806,0.112802937,0.290101571,0.257067476,0.884018285,2
0.891891879,0.957484447,0.583555548,0.464642897,0.119950407,0.681548307,0.967263825,0
0.999153666,0.289426345,0.256098326,0.538157766,0.297390929,0.569705761,0.403060474,0
0.927077914,0.748663064,0.137951319,0.260485039,0.582535128,0.761246282,0.10378808,1
0.76014593,0.747249189,0.508935638,0.115165125,0.352958269,0.053531514,0.050182654,0
0.919382437,0.983070908,0.339226624,0.284589772,0.243104094,0.640266852,0.783076875,0
0.783586701,0.287476685,0.724891575,0.409480725,0.331758105,0.660460464,0.19770499,0
0.815739787,0.396202873,0.135461823,0.226030707,0.235236263,0.201375587,0.522254131,0
0.880609745,0.482866456,0.164672674,0.09424741,0.58540944,0.310757915,0.162801988,1
0.800961816,0.452188046,0.53255271,0.474366261,0.311908004,0.629830484,0.947469165,0
0.947193103,0.614729851,0.929786198,0.106529881,0.251005081,0.228599926,0.282109063,0
0.999109474,0.737272001,0.231315419,0.344762828,0.099639506,0.086890492,0.844331362,0
0.866087329,0.277381086,0.280347453,0.227276384,0.534212554,0.93906711,0.47642708,1
0.940958743,0.48392331,0.682318266,0.417429597,0.302436433,0.059434944,0.068491976,0
0.397797452,0.368976937,0.664885817,0.585229555,0.08686001,0.055601337,0.768066667,3
0.829713813,0.817237579,0.527219729,0.374963876,0.20245802,0.985808476,0.718665609,0
0.796069078,0.860408854,0.886034416,0.305170242,0.165295579,0.933472838,0.736756208,0
0.854891637,0.868351104,0.44170345,0.465315034,0.067656555,0.305472737,0.392283339,0
0.316552121,0.381740344,0.76323482,0.622104415,0.040371668,0.169908951,0.858953476,3
0.932194565,0.468273407,0.15927188,0.071346104,0.286126498,0.541072754,0.698614444,0
0.961243475,0.769650566,0.464066104,0.114498372,0.128112657,0.77118967,0.982227121,0
0.56195623,0.328188911,0.565938587,0.529313001,0.051014015,0.703713711,0.066702729,2
0.776887647,0.773922362,0.282367424,0.280148537,0.986266027,0.77236424,0.214990813,1
0.799585474,0.692264481,0.101957156,0.415764675,0.628460178,0.130103392,0.081828358,1
0.769400665,0.746490953,0.382025208,0.323786466,0.698121406,0.941062898,0.824126413,1
0.934644245,0.843814417,0.267610081,0.324279002,0.02397634,0.641875657,0.675008772,0
0.817698477,0.83248906,0.570592089,0.429232641,0.130332015,0.263519341,0.110147064,0
0.972719067,0.946283667,0.885315857,0.236299835,0.295281331,0.856024143,0.732160397,0
0.524512714,0.116739121,0.439818312,0.496434072,0.368697802,0.243811726,0.974524267,2
0.979618303,0.374086225,0.558981668,0.264740035,0.221269406,0.773809174,0.943634215,0
0.933683449,0.189776453,0.893060676,0.459637966,0.035106277,0.474853858,0.857002895,0
0.249103359,0.152882139,0.432739513,0.613414105,0.200788595,0.391224457,0.181919794,3
0.584005124,0.344732148,0.067355646,0.475713467,0.129294606,0.468241049,0.115639199,3
0.400834224,0.490993479,0.626684327,0.530491209,0.049254047,0.50433489,0.009033516,3
0.133261812,0.460149989,0.335541732,0.946466144,0.114781008,0.182707951,0.530536477,3
0.941376764,0.800222548,0.546666862,0.513344079,0.236746231,0.438510363,0.582077015,0
0.946478078,0.731404535,0.258753651,0.540030891,0.765321108,0.255389529,0.51845536,1
0.579126835,0.280884028,0.405942652,0.104047771,0.193768808,0.633222562,0.440524788,2
0.869202972,0.335540719,0.202606577,0.178864245,0.034235422,0.238576027,0.185480397,0
0.698830102,0.222919264,0.304111512,0.439784846,0.377001973,0.861909061,0.440724698,2
0.776521056,0.507479974,0.297227585,0.632158831,0.936151708,0.011647518,0.180498185,1
0.521697449,0.032453366,0.214511214,0.476608569,0.022540776,0.587646385,0.907144951,2
0.785674195,0.272971567,0.392963125,0.606026362,0.560864779,0.043542946,0.709259728,1
0.770816313,0.33533453,0.138752581,0.222643571,0.07539514,0.587748724,0.334540311,0
0.75524323,0.943663815,0.222187234,0.436858174,0.008483714,0.521512737,0.553622273,0
0.661997628,0.031529362,0.585956194,0.233089199,0.112697216,0.213288557,0.26182879,2
0.570074858,0.060756547,0.577153613,0.320763887,0.322703087,0.783769423,0.915760219,2
0.685262776,0.068665726,0.414209989,0.179145475,0.220934565,0.290870663,0.123659956,2
0.837351014,0.85468481,0.573949691,0.475885115,0.259063975,0.488867539,0.295378394,0
0.894459947,0.299344983,0.192340273,0.01453431,0.348279936,0.531956801,0.046464842,0
0.810354983,0.229484639,0.132912592,0.11870411,0.542003679,0.210915519,0.993053108,1
0.12628316,0.402367682,0.476938707,0.665472541,0.259570055,0.330221487,0.181375492,3
0.424790269,0.495108753,0.705163734,0.671694835,0.26245354,0.077116742,0.364388779,3
0.818230819,0.165016368,0.427916294,0.398157536,0.352703867,0.591545301,0.101832984,0
0.927223285,0.230045691,0.298520234,0.344266698,0.768406036,0.941134714,0.390855323,1
0.848973911,0.902383393,0.682133613,0.020459706,0.113829127,0.464100107,0.159468535,0
0.965883824,0.805192226,0.999561101,0.50658134,0.329046571,0.941782484,0.253191043,0
0.773965434,0.710101471,0.18037213,0.210791812,0.735778735,0.85282242,0.366074558,1
0.677106232,0.19116474,0.603214775,0.337508047,0.221646835,0.844839317,0.319763414,2
0.8967198,0.294155551,0.854909455,0.442434526,0.136126145,0.093044539,0.397810947,0
0.919414028,0.489487729,0.550927776,0.096717883,0.359547702,0.33262605,0.890778398,0
0.764917422,0.233988071,0.491208002,0.363165088,0.040108258,0.281814795,0.674284823,0
0.97877413,0.557472852,0.510436008,0.270668721,0.340989092,0.167933247,0.868232966,0
0.880066501,0.403123078,0.03445111,0.24486433,0.624885912,0.633986442,0.004193498,1
0.846656687,0.281607496,0.726143459,0.424363908,0.138147674,0.260148575,0.62187167,0
0.772217021,0.349108105,0.318108953,0.284796515,0.079655949,0.10881448,0.013228016,0
0.867489306,0.344097758,0.414992709,0.414248824,0.273101898,0.330893392,0.924232519,0
0.595778915,0.179089989,0.330963589,0.455996884,0.422831254,0.432810506,0.573035638,2
0.862605209,0.244611143,0.070335055,0.260799352,0.791179555,0.790532449,0.026242055,1
0.781774918,0.505000492,0.348373684,0.284760824,0.839806253,0.681010412,0.002385001,1
0.809657101,0.621535764,0.243214219,0.081932429,0.1507138,0.624826784,0.400000363,0
0.793610357,0.747998262,0.349780174,0.195366595,0.220999803,0.56954797,0.849210521,0
0.159141697,0.274270603,0.258189132,0.511844865,0.047339876,0.678342938,0.526497509,3
0.570454354,0.123176092,0.513790591,0.415963681,0.174889917,0.888828211,0.488250271,2
0.767567073,0.288932075,0.822091485,0.040998168,0.339855735,0.503967466,0.669370097,0
0.921210697,0.337736758,0.01092902,0.240545292,0.539573796,0.898427405,0.338514474,1
0.247404924,0.214383086,0.399398084,0.7751318,0.081927522,0.749263459,0.264316788,3
0.913811726,0.418833587,0.037616172,0.102732253,0.823915834,0.278552612,0.924076444,1
0.16115799,0.233053123,0.094780084,0.713976335,0.085338213,0.855583876,0.524092269,3
0.697585399,0.144674308,0.485439384,0.439633213,0.106767375,0.160698736,0.660637013,2
0.602316276,0.206131182,0.213413136,0.627196363,0.263644635,0.440890706,0.251734163,3
0.766477538,0.396871533,0.182957839,0.384197018,0.698045611,0.058765383,0.595012117,1
0.55505848,0.206266309,0.549241333,0.014729392,0.252643362,0.649904993,0.480135663,2
0.847957359,0.425979223,0.113835379,0.231224875,0.719312085,0.223094061,0.163019352,1
0.527723648,0.340896229,0.445648317,0.671234987,0.131652101,0.953680867,0.074889933,3
0.90109035,0.33784411,0.803157687,0.043191034,0.356019377,0.702552441,0.040443237,0
0.942181731,0.753732357,0.37079068,0.056721008,0.272261893,0.735555835,0.496741881,0
0.343623005,0.227093826,0.715689446,0.841736063,0.104320938,0.492086579,0.169568232,3
0.7549435,0.620464133,0.600399901,0.263169908,0.12150787,0.084666406,0.986792435,0
0.923770985,0.422339488,0.206365222,0.218033074,0.1812576,0.068905169,0.548252241,0
0.861374033,0.909097885,0.778238562,0.20256518,0.276726312,0.576226341,0.447720787,0
0.881945574,0.450583576,0.176688006,0.408798014,0.729669242,0.692477044,0.199667776,1
0.99045262,0.313336478,0.59050721,0.136451853,0.096898336,0.925770656,0.392927617,0
0.770085031,0.380716984,0.61664971,0.004304813,0.334762135,0.845726263,0.669817503,0
0.902970972,0.837771647,0.343839858,0.331093615,0.263519047,0.085599552,0.572660062,0
0.788368222,0.113731902,0.715070972,0.226790403,0.011175895,0.064852143,0.658956294,0
0.853371168,0.178116361,0.433335439,0.233929122,0.040204088,0.498955713,0.897298219,0
0.93450609,0.625597313,0.292662272,0.31625144,0.103901861,0.705612885,0.905936988,0
0.780196881,0.692919138,0.80710274,0.114212625,0.332529774,0.485203108,0.469443008,0
0.958136716,0.782424952,0.172119889,0.494545583,0.026461718,0.46756495,0.958883076,0
0.597560264,0.25715894,0.240230042,0.356807362,0.361772938,0.452129888,0.038657283,2
0.363981267,0.408023197,0.314018795,0.439604125,0.020500593,0.150656927,0.418142026,3
0.944917191,0.622935967,0.275096029,0.2763948,0.055891247,0.798503931,0.853973934,0
0.796282686,0.883752442,0.905149808,0.231010422,0.33161828,0.395787242,0.207628392,0
0.901578521,0.701496977,0.114695222,0.436135837,0.456629505,0.141240089,0.765096385,1
0.277235669,0.153090662,0.384010622,0.833171346,0.07661437,0.049107265,0.6093555,3
0.918745844,0.20211427,0.94547254,0.558884858,0.09850267,0.992113387,0.014226503,0
0.337284459,0.14861672,0.251182984,0.918544695,0.139460175,0.283684204,0.894238378,3
0.149959983,0.217478975,0.3376348,0.454056714,0.247700843,0.093240938,0.428612761,3
0.850172767,0.749691335,0.146524931,0.322152174,0.063734006,0.24443965,0.013772833,0
0.810249439,0.747919603,0.117697709,0.501068083,0.838046376,0.507838656,0.546867529,1
0.962166157,0.121877839,0.182580838,0.558964964,0.193837078,0.847318877,0.86389981,0
0.798704887,0.391396069,0.267803399,0.429664506,0.573241815,0.587882447,0.324596985,1
0.630702133,0.120829471,0.230811068,0.450259884,0.293660636,0.4438918,0.563571948,2
0.754480883,0.419628685,0.910981053,0.356831574,0.151328415,0.789512959,0.420509242,0
0.673495233,0.257188751,0.121589801,0.327936056,0.300894016,0.509244396,0.703119941,2
0.88547842,0.404059778,0.270462649,0.641812499,0.750108185,0.730632366,0.548590613,1
0.147144776,0.163044258,0.41455945,0.867293373,0.104035918,0.158307736,0.528900744,3
0.819733111,0.69369077,0.025304705,0.551167373,0.583925094,0.484437586,0.284695184,1
0.559262798,0.52645146,0.695071123,0.552845915,0.024459971,0.246061966,0.06688923,3
0.129161904,0.319304132,0.422719857,0.585761513,0.264326093,0.544015136,0.452046875,3
0.673478915,0.035169144,0.166853099,0.075894068,0.201652665,0.158620014,0.04970087,2
0.894308067,0.538074734,0.634781031,0.454298836,0.24526462,0.957550503,0.233008094,0
0.923512759,0.607158651,0.931549267,0.327636195,0.115996208,0.310280041,0.702771018,0
0.816978287,0.935145494,0.674589386,0.431875538,0.360989685,0.156172024,0.662467377,0
0.330202793,0.49106091,0.861678822,0.724013703,0.088359961,0.308292539,0.677195951,3
0.516163205,0.322949956,0.684347984,0.814095203,0.156112944,0.597910729,0.128568813,3
0.995209806,0.705321646,0.713907324,0.247665167,0.193887385,0.91963759,0.378647039,0
0.588545134,0.113012778,0.227965238,0.469483058,0.014771894,0.141994987,0.81172327,2
0.010988749,0.332161477,0.187552388,0.89463278,0.268580737,0.585524316,0.140783112,3
0.548434648,0.010382312,0.628212597,0.239397635,0.312330815,0.806811317,0.195155482,2
0.191236062,0.20896653,0.229241036,0.476180536,0.239424666,0.214565514,0.557646874,3
0.808216548,0.67202028,0.064056216,0.079125708,0.834888755,0.220599178,0.553670759,1
0.787030471,0.344310606,0.561385212,0.408449207,0.220872907,0.616129833,0.876180954,0
0.428742173,0.320851505,0.125381406,0.989910128,0.013890766,0.516046582,0.348924254,3
0.880774555,0.381505381,0.398297806,0.104654557,0.125038895,0.00134029,0.683073003,0
0.901456026,0.833990685,0.890040211,0.279963026,0.078597918,0.81535657,0.943632196,0
0.874686473,0.414359175,0.056191663,0.277217031,0.512596771,0.417717379,0.4154558,1
0.346473459,0.457219174,0.832680093,0.764523953,0.006316854,0.019682217,0.012705186,3
0.689842552,0.13404583,0.110862046,0.277321406,0.340182331,0.375304433,0.114205963,2
0.929642472,0.815614867,0.49979894,0.404952466,0.14588879,0.456987169,0.181468339,0
0.782320617,0.708771467,0.476611248,0.133758715,0.22750747,0.286858679,0.274660322,0
0.76090421,0.414371403,0.232866546,0.476639003,0.181625445,0.16117082,0.927483411,0
0.897007598,0.503139456,0.207548948,0.292776419,0.090845449,0.798765824,0.894788508,0
0.887396329,0.461737809,0.027638741,0.204534899,0.650567369,0.752709286,0.361329967,1
0.809998797,0.529896375,0.17662147,0.519095394,0.570749331,0.465037651,0.800889483,1
0.626200457,0.00370411,0.445002834,0.360019287,0.320472959,0.418959921,0.327062836,2
0.912490472,0.771719812,0.44120121,0.444778689,0.458603087,0.077268026,0.220554306,1
0.867545712,0.515739057,0.033599747,0.147346469,0.768130811,0.70614513,0.48761515,1
0.77417849,0.861880878,0.103877636,0.253310728,0.315026049,0.424430385,0.75246524,0
0.503642904,0.191083871,0.687277375,0.449298344,0.150873951,0.582760676,0.79629188,2
0.917072673,0.55213342,0.224615038,0.327199174,0.605338242,0.092027289,0.84928808,1
0.804247549,0.56312647,0.133751817,0.322793411,0.490402388,0.327366452,0.684272725,1
0.951454082,0.687991235,0.853315287,0.46999954,0.126640974,0.067949238,0.261840159,0
0.631977494,0.131203557,0.074340808,0.360727582,0.271371595,0.326388146,0.69178541,2
0.913682221,0.503743264,0.980065098,0.3575567,0.107521981,0.339897765,0.742641234,0
0.828876247,0.415515351,0.162593914,0.325452028,0.126096521,0.201055696,0.636860097,0
0.887471194,0.751795235,0.376574938,0.407487437,0.35935706,0.592940108,0.213156818,0
0.269716588,0.451576882,0.548379135,0.883973509,0.08345775,0.440340186,0.829940231,3
0.94898859,0.416131373,0.468317955,0.550775296,0.009905606,0.508720836,0.076161644,0
0.658376223,0.249330417,0.334951967,0.479780889,0.066340037,0.813750568,0.845904174,3
0.586544024,0.279600773,0.257545323,0.516169666,0.359463374,0.041453416,0.535281084,2
0.622609183,0.278402173,0.506723221,0.225089197,0.337460507,0.85876989,0.079544312,2
0.672176787,0.146282136,0.698900281,0.561406209,0.084218208,0.041304407,0.332244298,2
0.8697502,0.665801223,0.064771741,0.117550405,0.694733158,0.246089326,0.04058169,1
0.611251888,0.103563997,0.560263128,0.205383634,0.449110437,0.817037485,0.039835832,2
0.841860693,0.610775669,0.31023289,0.447252326,0.072504456,0.170736075,0.101176985,0
0.312918176,0.128901836,0.393489066,0.991639157,0.045800967,0.437709335,0.055026561,3
0.862563742,0.553219029,0.344765105,0.375857998,0.474028512,0.176045359,0.125522606,1
0.850453968,0.961503416,0.873924968,0.329120187,0.285480308,0.070422616,0.916765831,0
0.853844923,0.643065587,0.751894798,0.162426392,0.184725745,0.28644496,0.420533433,0
0.033945419,0.530849152,0.582204045,0.84322682,0.223115172,0.573723872,0.98226036,3
0.753149007,0.223229683,0.843762985,0.152096259,0.120770055,0.496632072,0.490921412,0
0.794989038,0.943648956,0.502132642,0.098782622,0.122538438,0.985559331,0.729980305,0
0.62540179,0.174987008,0.338801681,0.253417138,0.386786398,0.80412083,0.953451862,2
0.611291547,0.108044049,0.543179435,0.378678361,0.231353949,0.897631636,0.555934041,2
0.588276679,0.17859409,0.322294407,0.563279963,0.26285356,0.90481821,0.531230649,3
0.533010675,0.239437764,0.477561737,0.249527805,0.365587151,0.795905511,0.581604099,2
0.785811314,0.889903445,0.826157898,0.284439613,0.200421183,0.414502855,0.509319074,0
0.891124145,0.350537315,0.394740804,0.639118622,0.942540981,0.584863449,0.639256535,1
0.824534958,0.840231726,0.169329978,0.527613942,0.094539545,0.58316661,0.150144895,0
0.630313751,0.245521646,0.128210267,0.31429029,0.357249583,0.408918398,0.992509592,2
0.977749968,0.8178143,0.283589636,0.475760132,0.19009997,0.728670339,0.090335547,0
0.629443273,0.306822654,0.386659791,0.535670305,0.17410528,0.088450305,0.598649995,2
0.777305804,0.341034072,0.16782681,0.184641325,0.9585571,0.288310934,0.817088667,1
0.806094266,0.472197942,0.114007542,0.230995039,0.777803239,0.890154322,0.279658918,1
0.76223524,0.586006709,0.839263688,0.106153957,0.254790583,0.9569052,0.738630504,0
0.814446286,0.779357241,0.664064591,0.006034148,0.180751407,0.386444992,0.623182763,0
0.944902757,0.654333891,0.129745708,0.543513548,0.662840632,0.632029006,0.329128687,1
0.944742097,0.773076728,0.317354467,0.313893955,0.781983267,0.767807629,0.323061938,1
0.880344095,0.52855814,0.528537526,0.483045096,0.175880471,0.512713099,0.569497023,0
0.909040817,0.403941828,0.679099401,0.446350711,0.038780157,0.280152863,0.50773914,0
0.890240183,0.653910526,0.611153886,0.035839718,0.204336141,0.892692614,0.75762476,0
0.812138083,0.404127833,0.708825828,0.556589094,0.005207165,0.513090976,0.096475716,0
0.914204024,0.519824183,0.33002841,0.498993848,0.200678203,0.20551093,0.397306577,0
0.856454325,0.613592219,0.161928787,0.617675668,0.976693995,0.759893051,0.908203147,1
0.894656966,0.281047547,0.225833779,0.137343434,0.464522446,0.570579339,0.031859476,1
0.826888007,0.607669476,0.257909699,0.035554606,0.046316931,0.259254265,0.919508101,0
0.803909907,0.649926708,0.401691276,0.124892657,0.19611779,0.209006007,0.818762999,0
0.842638084,0.958911713,0.974835834,0.341258694,0.243813598,0.370870274,0.326264281,0
0.669782182,0.264775221,0.685526103,0.327643329,0.426865908,0.873251644,0.07363855,2
0.949096608,0.602306316,0.146363774,0.150579327,0.992361482,0.925949784,0.684635745,1
0.443315771,0.373337495,0.300016486,0.565752955,0.136844512,0.601838678,0.64778929,3
0.862799303,0.677949583,0.577990086,0.213714102,0.162291088,0.028770447,0.897559511,0
0.861034275,0.205749495,0.251801478,0.090387124,0.110514079,0.022771204,0.65659562,0
0.681303075,0.13674242,0.634284639,0.468606356,0.0147254,0.883944978,0.756824221,2
0.824946865,0.487577637,0.319702826,0.052038366,0.042676282,0.997362168,0.266462821,0
